18.5	0.210157	0.210157	5.67467	7.01988	0	-1.34521	0.83138
18.6	0.208269	0.208269	5.70231	7.04671	0	-1.3444	0.832843
18.7	0.206396	0.206396	5.72995	7.07353	0	-1.34359	0.834297
18.8	0.20454	0.20454	5.75757	7.10036	0	-1.34279	0.835742
18.9	0.2027	0.2027	5.78519	7.12718	0	-1.34199	0.837177
19	0.200876	0.200876	5.81279	7.154	0	-1.34121	0.838604
19.1	0.199068	0.199068	5.84039	7.18082	0	-1.34043	0.840021
19.2	0.197275	0.197275	5.86798	7.20764	0	-1.33966	0.84143
19.3	0.195499	0.195499	5.89556	7.23445	0	-1.33889	0.842829
19.4	0.193737	0.193737	5.92313	7.26126	0	-1.33814	0.84422
19.5	0.191991	0.191991	5.95069	7.28807	0	-1.33738	0.845602
19.6	0.190261	0.190261	5.97824	7.31488	0	-1.33664	0.846976
19.7	0.188545	0.188545	6.00579	7.34169	0	-1.3359	0.84834
19.8	0.186845	0.186845	6.03332	7.3685	0	-1.33517	0.849697
19.9	0.18516	0.18516	6.06085	7.3953	0	-1.33445	0.851045
20	0.183489	0.183489	6.08837	7.42211	0	-1.33373	0.852385
20.1	0.181833	0.181833	6.11588	7.44891	0	-1.33302	0.853716
20.2	0.180192	0.180192	6.14339	7.47571	0	-1.33232	0.85504
20.3	0.178565	0.178565	6.17088	7.5025	0	-1.33162	0.856355
20.4	0.176952	0.176952	6.19837	7.5293	0	-1.33093	0.857662
20.5	0.175354	0.175354	6.22585	7.5561	0	-1.33025	0.858961
20.6	0.173769	0.173769	6.25332	7.58289	0	-1.32957	0.860253
20.7	0.172199	0.172199	6.28078	7.60968	0	-1.3289	0.861537
20.8	0.170643	0.170643	6.30824	7.63647	0	-1.32823	0.862812
20.9	0.1691	0.1691	6.33569	7.66326	0	-1.32757	0.864081
21	0.167571	0.167571	6.36313	7.69005	0	-1.32692	0.865341
21.1	0.166056	0.166056	6.39056	7.71683	0	-1.32627	0.866595
21.2	0.164554	0.164554	6.41799	7.74362	0	-1.32563	0.86784
21.3	0.163066	0.163066	6.44541	7.7704	0	-1.32499	0.869079
21.4	0.16159	0.16159	6.47282	7.79718	0	-1.32436	0.87031
21.5	0.160128	0.160128	6.50022	7.82396	0	-1.32374	0.871533
21.6	0.158679	0.158679	6.52762	7.85074	0	-1.32312	0.87275
21.7	0.157242	0.157242	6.55501	7.87751	0	-1.32251	0.873959
21.8	0.155819	0.155819	6.58239	7.90429	0	-1.3219	0.875162
21.9	0.154408	0.154408	6.60976	7.93106	0	-1.3213	0.876357
22	0.153009	0.153009	6.63713	7.95784	0	-1.3207	0.877546
22.1	0.151624	0.151624	6.66449	7.98461	0	-1.32011	0.878727
22.2	0.15025	0.15025	6.69185	8.01138	0	-1.31953	0.879902
22.3	0.148889	0.148889	6.7192	8.03815	0	-1.31895	0.88107
22.4	0.14754	0.14754	6.74654	8.06491	0	-1.31838	0.882232
22.5	0.146203	0.146203	6.77387	8.09168	0	-1.31781	0.883387
22.6	0.144877	0.144877	6.8012	8.11844	0	-1.31724	0.884535
22.7	0.143564	0.143564	6.82852	8.14521	0	-1.31668	0.885677
22.8	0.142263	0.142263	6.85584	8.17197	0	-1.31613	0.886812
22.9	0.140973	0.140973	6.88315	8.19873	0	-1.31558	0.887941
23	0.139694	0.139694	6.91045	8.22549	0	-1.31504	0.889064
23.1	0.138427	0.138427	6.93775	8.25225	0	-1.3145	0.89018
23.2	0.137172	0.137172	6.96504	8.279	0	-1.31397	0.89129
23.3	0.135927	0.135927	6.99232	8.30576	0	-1.31344	0.892395
23.4	0.134694	0.134694	7.0196	8.33251	0	-1.31292	0.893493
23.5	0.133472	0.133472	7.04687	8.35927	0	-1.3124	0.894585
23.6	0.132261	0.132261	7.07414	8.38602	0	-1.31188	0.895671
23.7	0.13106	0.13106	7.1014	8.41277	0	-1.31138	0.896751
23.8	0.129871	0.129871	7.12865	8.43952	0	-1.31087	0.897825
23.9	0.128692	0.128692	7.1559	8.46627	1	-1.31037	0.898893
24	0.127523	0.127523	7.18314	8.49302	1	-1.30988	0.899956
24.1	0.126365	0.126365	7.21038	8.51976	1	-1.30939	0.901013
24.2	0.125218	0.125218	7.23761	8.54651	1	-1.3089	0.902064
24.3	0.12408	0.12408	7.26484	8.57325	1	-1.30842	0.90311
24.4	0.122953	0.122953	7.29206	8.6	1	-1.30794	0.90415
24.5	0.121836	0.121836	7.31927	8.62674	1	-1.30747	0.905185
24.6	0.12073	0.12073	7.34648	8.65348	1	-1.307	0.906214
24.7	0.119633	0.119633	7.37368	8.68022	1	-1.30653	0.907238
24.8	0.118545	0.118545	7.40088	8.70696	1	-1.30608	0.908257
24.9	0.117468	0.117468	7.42807	8.73369	1	-1.30562	0.90927
25	0.1164	0.1164	7.45526	8.76043	1	-1.30517	0.910278
25.1	0.115342	0.115342	7.48245	8.78717	1	-1.30472	0.911281
25.2	0.114294	0.114294	7.50962	8.8139	1	-1.30428	0.912278
25.3	0.113254	0.113254	7.5368	8.84063	1	-1.30384	0.913271
25.4	0.112225	0.112225	7.56396	8.86737	1	-1.3034	0.914258
25.5	0.111204	0.111204	7.59112	8.8941	1	-1.30297	0.915241
25.6	0.110193	0.110193	7.61828	8.92083	1	-1.30255	0.916218
25.7	0.10919	0.10919	7.64543	8.94756	1	-1.30212	0.917191
25.8	0.108197	0.108197	7.67258	8.97429	1	-1.3017	0.918158
25.9	0.107212	0.107212	7.69973	9.00101	1	-1.30129	0.919121
26	0.106237	0.106237	7.72686	9.02774	1	-1.30088	0.920079
26.1	0.10527	0.10527	7.754	9.05447	1	-1.30047	0.921033
26.2	0.104312	0.104312	7.78113	9.08119	1	-1.30006	0.921981
26.3	0.103362	0.103362	7.80825	9.10791	1	-1.29966	0.922925
26.4	0.102421	0.102421	7.83537	9.13464	1	-1.29927	0.923865
26.5	0.101489	0.101489	7.86248	9.16136	1	-1.29888	0.9248
26.6	0.100565	0.100565	7.88959	9.18808	1	-1.29849	0.92573
26.7	0.0996487	0.0996487	7.9167	9.2148	1	-1.2981	0.926656
26.8	0.0987411	0.0987411	7.9438	9.24152	1	-1.29772	0.927577
26.9	0.0978416	0.0978416	7.9709	9.26824	1	-1.29734	0.928494
27	0.0969502	0.0969502	7.99799	9.29495	1	-1.29696	0.929407
27.1	0.0960668	0.0960668	8.02508	9.32167	1	-1.29659	0.930315
27.2	0.0951913	0.0951913	8.05216	9.34839	1	-1.29622	0.931219
27.3	0.0943237	0.0943237	8.07924	9.3751	1	-1.29586	0.932119
27.4	0.0934639	0.0934639	8.10632	9.40182	1	-1.2955	0.933015
27.5	0.0926118	0.0926118	8.13339	9.42853	1	-1.29514	0.933906
27.6	0.0917674	0.0917674	8.16046	9.45524	1	-1.29479	0.934793
27.7	0.0909305	0.0909305	8.18752	9.48195	1	-1.29443	0.935676
27.8	0.0901011	0.0901011	8.21458	9.50866	1	-1.29409	0.936556
