N   con t_re    d   p_link  p_re    Omega   daylength   K_f Rv  Rd  Rd  delta   Pv  Pd  P
//////////// random rewiring, the effect of daylength
100	356	1	1.001	0.05	0.02	0.261799	10	0.05	0.898336	0.891337	0.735361	1.1895	23.3325	23.3094	23.314	3
////////////// t0 = 5000
100	353	1	1.001	0.05	0.02	0.261799	5	0.05	0.893414	0.92312	0.759806	0.63375	23.2813	23.3406	23.3288	3
100	353	1	1.001	0.05	0.02	0.261799	15	0.05	0.921061	0.894019	0.73856	0.1645	23.3363	23.4631	23.4378	3
100	353	1	1.001	0.05	0.02	0.261799	19	0.05	0.886531	0.89074	0.734322	0.90475	23.3425	23.4456	23.425	3
100	353	1	1.001	0.05	0.02	0.261799	17	0.05	0.884015	0.923276	0.75949	0.72475	23.1675	23.3475	23.3115	3
100	353	1	1.001	0.05	0.02	0.261799	1	0.05	0.925781	0.935857	0.771241	0.2805	23.3738	23.3831	23.3813	3
100	353	1	1.001	0.05	0.02	0.261799	22	0.05	0.906797	0.905227	0.746548	0.3565	23.3525	23.4456	23.427	3
100	353	1	1.001	0.05	0.02	0.261799	11	0.05	0.845197	0.913556	0.750143	0.2665	23.295	23.4916	23.4523	3
100	353	1	1.001	0.05	0.02	0.261799	9	0.05	0.911423	0.921285	0.759239	0.81075	23.41	23.5447	23.5178	3
100	353	1	1.001	0.05	0.02	0.261799	24	0.05	0.924419	0.916547	0.756193	0.0715	23.4538	23.4813	23.4758	3
100	353	1	1.001	0.05	0.02	0.261799	13	0.05	0.892714	0.915443	0.753811	0.46275	23.4213	23.5959	23.561	3
100	353	1	1.001	0.05	0.02	0.261799	20	0.05	0.9284	0.93352	0.769554	0.7825	23.4838	23.3669	23.3903	3
100	353	1	1.001	0.05	0.02	0.261799	2	0.05	0.943725	0.926091	0.764537	0.457	23.365	23.4578	23.4393	3
100	353	1	1.001	0.05	0.02	0.261799	10	0.05	0.8152	0.920474	0.754225	0.443	23.2625	23.5209	23.4693	3
100	353	1	1.001	0.05	0.02	0.261799	4	0.05	0.957607	0.920696	0.761049	0.4015	23.4188	23.3638	23.3748	3
100	353	1	1.001	0.05	0.02	0.261799	12	0.05	0.890171	0.904234	0.74498	0.93725	23.5238	23.6016	23.586	3
100	353	1	1.001	0.05	0.02	0.261799	7	0.05	0.876841	0.927822	0.762694	0.87725	23.195	23.4172	23.3728	3
100	353	1	1.001	0.05	0.02	0.261799	23	0.05	0.919238	0.924078	0.761782	0.2795	23.4575	23.475	23.4715	3
100	353	1	1.001	0.05	0.02	0.261799	8	0.05	0.917821	0.929078	0.765598	1.1375	23.285	23.3791	23.3603	3
100	353	1	1.001	0.05	0.02	0.261799	6	0.05	0.914268	0.905498	0.74712	0.9285	23.3463	23.3281	23.3318	3
100	353	1	1.001	0.05	0.02	0.261799	3	0.05	0.909866	0.90159	0.743873	0.70525	23.255	23.4181	23.3855	3
100	353	1	1.001	0.05	0.02	0.261799	16	0.05	0.850807	0.921546	0.756626	0.5465	23.2388	23.4125	23.3778	3
100	353	1	1.001	0.05	0.02	0.261799	21	0.05	0.931594	0.930532	0.767389	0.48175	23.4313	23.4256	23.4268	3
100	353	1	1.001	0.05	0.02	0.261799	18	0.05	0.87926	0.928532	0.763365	0.3695	23.325	23.4341	23.4123	3
100	353	1	1.001	0.05	0.02	0.261799	0	0.05	0.924977	0.920444	0.759238	1.11025	23.3425	23.3181	23.323	3
100	353	1	1.001	0.05	0.02	0.261799	14	0.05	0.911442	0.920414	0.758563	0.2415	23.4425	23.5825	23.5545	3
/////////////// change K_f to 0.15
100	353	1	1.001	0.05	0.02	0.261799	2	0.15	0.964257	0.923344	0.763435	0.73275	23.4663	23.3009	23.334	3
100	353	1	1.001	0.05	0.02	0.261799	21	0.15	0.928617	0.884151	0.731309	12.033	23.9263	23.8581	23.8718	3
100	353	1	1.001	0.05	0.02	0.261799	20	0.15	0.933782	0.897803	0.742131	13.211	23.96	23.8881	23.9025	3
100	353	1	1.001	0.05	0.02	0.261799	23	0.15	0.837164	0.901799	0.740648	4.30075	23.9913	23.7275	23.7803	3
100	353	1	1.001	0.05	0.02	0.261799	13	0.15	0.942246	0.898571	0.743158	3.781	24.0475	24.0047	24.0133	3
100	353	1	1.001	0.05	0.02	0.261799	17	0.15	0.955129	0.864912	0.717818	9.63725	23.9475	23.9531	23.952	3
100	353	1	1.001	0.05	0.02	0.261799	10	0.15	0.964064	0.909504	0.75272	3.62825	24.0713	24.0156	24.0268	3
100	353	1	1.001	0.05	0.02	0.261799	16	0.15	0.975433	0.86108	0.715956	8.7425	23.97	23.9616	23.9633	3
100	353	1	1.001	0.05	0.02	0.261799	4	0.15	0.965969	0.925038	0.764833	2.81575	23.495	23.3641	23.3903	3
100	353	1	1.001	0.05	0.02	0.261799	22	0.15	0.904883	0.898587	0.741316	2.80925	23.9863	23.8816	23.9025	3
100	353	1	1.001	0.05	0.02	0.261799	0	0.15	0.953609	0.919188	0.759681	0.1555	23.4113	23.3734	23.381	3
100	353	1	1.001	0.05	0.02	0.261799	15	0.15	0.963107	0.909065	0.752332	0.13525	23.955	23.9963	23.988	3
100	353	1	1.001	0.05	0.02	0.261799	3	0.15	0.647733	0.899174	0.73092	0.458	23.1888	23.4947	23.4335	3
100	353	1	1.001	0.05	0.02	0.261799	19	0.15	0.941616	0.887554	0.734599	14.2848	23.9725	23.9244	23.934	3
100	353	1	1.001	0.05	0.02	0.261799	1	0.15	0.935851	0.919856	0.759315	0.08075	23.43	23.4931	23.4805	3
100	353	1	1.001	0.05	0.02	0.261799	9	0.15	0.964197	0.875943	0.726805	3.55325	23.9388	23.8791	23.891	3
100	353	1	1.001	0.05	0.02	0.261799	14	0.15	0.958105	0.90967	0.752545	3.96375	23.9663	23.9869	23.9828	3
100	353	1	1.001	0.05	0.02	0.261799	5	0.15	0.969051	0.912263	0.755107	2.4425	23.8125	23.7556	23.767	3
100	353	1	1.001	0.05	0.02	0.261799	7	0.15	0.973345	0.911841	0.755001	3.0565	23.9538	23.9888	23.9818	3
100	353	1	1.001	0.05	0.02	0.261799	11	0.15	0.963403	0.906598	0.75044	3.91025	23.9775	23.9216	23.9328	3
100	353	1	1.001	0.05	0.02	0.261799	6	0.15	0.972603	0.910963	0.754284	2.77725	23.9275	23.9294	23.929	3
100	353	1	1.001	0.05	0.02	0.261799	18	0.15	0.962189	0.846452	0.703977	11.2478	24.0163	23.8728	23.9015	3
100	353	1	1.001	0.05	0.02	0.261799	12	0.15	0.955452	0.863991	0.71713	4.535	24.0275	23.9628	23.9758	3
100	353	1	1.001	0.05	0.02	0.261799	24	0.15	0.865576	0.900615	0.741028	8.55525	24.185	23.805	23.881	3
100	353	1	1.001	0.05	0.02	0.261799	8	0.15	0.960312	0.893229	0.739945	3.47325	23.9688	23.98	23.9778	3
/////////////////// K_f = 0.1
100	348	1	1.001	0.05	0.02	0.261799	24	0.1	0.952849	0.932941	0.770306	0.973	23.59	23.6013	23.599	3
100	348	1	1.001	0.05	0.02	0.261799	10	0.1	0.517218	0.885264	0.715888	1.8565	23.52	23.6209	23.6008	3
100	348	1	1.001	0.05	0.02	0.261799	1	0.1	0.934856	0.920893	0.76007	0.0735	23.4675	23.5088	23.5005	3
