0.012	23.3639	23.4091	23.3886	0.92235	0.921704	0.92194	0	0
0.012	23.4784	23.4784	23.4784	0.930506	0.905242	0.915282	0	0
0.011	23.3812	23.4047	23.4047	0.893968	0.923861	0.911972	0	0
0.012	23.4675	23.4518	23.4518	0.927926	0.926405	0.926981	0	0
0.007	23.308	23.2515	23.253	0.689073	0.710763	0.70207	0	0
0.007	22.9715	22.9976	23.0021	0.553779	0.464385	0.499873	0	0
0.007	23.0473	23.2495	23.156	0.525771	0.517641	0.518609	0	0
0.005	22.2808	22.1229	22.1592	0.223575	0.293885	0.264493	0	0
0.005	23.0587	22.9566	23.0123	0.29202	0.243507	0.262658	0	0
0.003	21.8755	22.2501	22.1085	0.250746	0.234643	0.240221	0	0
0.014	23.5037	23.5074	23.4918	0.904555	0.940004	0.925874	0	0
0.003	10.8912	10.9134	14.5062	0.205868	0.151641	0.173126	0	0
0.007	22.9946	23.064	23.037	0.620152	0.619864	0.61823	0	0
0.003	21.0503	23.1164	23.3072	0.210191	0.247066	0.231889	0	0
0.003	13.2555	19.4792	23.4371	0.205452	0.138001	0.164703	0	0
0.015	23.4899	23.4478	23.4704	0.914972	0.932698	0.924831	0	0
0.002	13.1965	21.7153	21.78	0.129757	0.208224	0.176934	0	0
0.007	23.258	23.1241	23.1603	0.555802	0.602878	0.583864	0	0
0.012	23.4577	23.4872	23.4625	0.910557	0.902209	0.905368	0	0
0.014	23.4773	23.4483	23.4487	0.918373	0.928706	0.924571	0	0
0.006	22.9818	23.1053	23.0884	0.238461	0.382946	0.325427	0	0
0.015	23.4778	23.4373	23.4778	0.916023	0.907588	0.910895	0	0
0.013	23.4674	23.4686	23.4674	0.927433	0.92086	0.923425	0	0
0.013	23.5119	23.5324	23.5145	0.93552	0.935461	0.93527	0	0
0.006	21.6801	22.6326	22.1581	0.237641	0.112838	0.140602	0	0
0.007	23.0758	22.9469	22.9809	0.422057	0.415651	0.414773	0	0
0.015	23.5308	23.5337	23.5288	0.933581	0.939746	0.937278	0	0
0.003	11.2322	21.4091	9.19792	0.110654	0.165973	0.143211	0	0
0.003	21.7776	21.8322	21.7521	0.298878	0.237426	0.261658	0	0
0.003	23.4792	16.4623	23.7396	0.196361	0.185881	0.190048	0	0
0	21.8911	22.7079	10.5419	0.294391	0.309791	0.301983	0	0
0.001	11.0823	19.4303	8.43011	0.239729	0.283455	0.259816	0	0
0.009	23.2434	23.2946	23.2672	0.810918	0.822839	0.818098	0	0
0.008	23.2578	23.2306	23.2359	0.710187	0.70108	0.700248	0	0
0.009	23.3986	23.3174	23.3602	0.845162	0.83359	0.837971	0	0
0.009	23.3573	23.3886	23.3886	0.873219	0.861168	0.865959	0	0
0.008	23.3191	23.2087	23.2408	0.729045	0.730931	0.729627	0	0
0.009	23.4192	23.4182	23.4182	0.90219	0.903603	0.903041	0	0
0.009	23.3715	23.3715	23.3715	0.891581	0.89162	0.891585	0	0
0.009	23.4029	23.4109	23.4109	0.868327	0.862275	0.864381	0	0
0.009	23.3774	23.3631	23.3846	0.87427	0.904762	0.892621	0	0
0.009	23.3308	23.3361	23.3361	0.836487	0.805746	0.817569	0	0
0.001	7.50034	17.5727	10.3811	0.252679	0.292577	0.276594	0	0
0	21.8517	22.3644	22.2028	0.489085	0.372659	0.418714	0	0
0	21.6313	12.0544	16.8457	0.390026	0.393013	0.386902	0	0
0	22.4579	21.594	22.1391	0.398241	0.369533	0.380943	0	0
0	22.6108	13.3054	22.4673	0.369339	0.434959	0.408593	0	0
0.001	22.2628	22.2823	22.0508	0.261019	0.266628	0.263403	0	0
0.002	22.3661	21.9009	22.1783	0.125641	0.119962	0.114441	0	0
0.001	21.5385	14.3296	17.754	0.265229	0.210817	0.232397	0	0
0.001	21.7375	10.449	14.4041	0.361116	0.326367	0.338107	0	0
0.004	23.6057	21.9693	22.1332	0.142802	0.211692	0.174211	0	0
0.001	14.2522	16.8802	21.6157	0.366321	0.301695	0.327369	0	0
0.004	21.4862	23.0394	11.9774	0.179565	0.0622332	0.0873102	0	0
0.008	23.2514	23.2514	23.2514	0.737819	0.698968	0.714348	0	0
0.002	11.6251	21.6907	14.8162	0.209909	0.134629	0.162761	0	0
0.002	10.5453	7.27107	10.0467	0.168519	0.200283	0.187134	0	0
0.008	23.2947	23.2703	23.2955	0.713023	0.783311	0.753815	0	0
0.001	22.0492	22.0294	21.8248	0.313684	0.271346	0.287874	0	0
0.004	22.0508	13.3176	21.9206	0.151097	0.124413	0.134355	0	0
0.004	22.1582	22.2339	22.2997	0.214633	0.250635	0.223966	0	0
0.004	15.8843	22.6687	22.8058	0.107906	0.0797755	0.0894245	0	0
0.008	23.3387	23.4027	23.3747	0.713544	0.73777	0.728132	0	0
0.001	22.0232	22.2134	14.7436	0.323456	0.263933	0.284464	0	0
0.009	23.4529	23.3817	23.3817	0.890283	0.871742	0.878849	0	0
0.008	23.3414	23.2242	23.283	0.769118	0.8319	0.806931	0	0
0.011	23.4686	23.4325	23.442	0.918688	0.898234	0.906127	0	0
0.01	23.5178	23.4811	23.4811	0.903762	0.899079	0.90094	0	0
0.01	23.3165	23.3325	23.3401	0.849031	0.864392	0.857526	0	0
0.008	23.3729	23.3628	23.3673	0.854814	0.818349	0.83164	0	0
0.01	23.4321	23.4062	23.4043	0.88266	0.876073	0.878665	0	0
0.008	23.2237	23.2795	23.2449	0.801363	0.780348	0.787488	0	0
0.003	16.2328	21.9627	21.7499	0.192393	0.186566	0.182809	0	0
0.001	22.107	10.2721	11.4368	0.209215	0.303387	0.265575	0	0
0.01	23.3433	23.3564	23.3478	0.88657	0.902353	0.895796	0	0
0.011	23.4758	23.4676	23.4818	0.909484	0.90363	0.905804	0	0
0.003	22.2836	13.2753	22.4218	0.167778	0.116891	0.123341	0	0
0.007	23.1928	23.1559	23.1793	0.703468	0.728921	0.718758	0	0
0.01	23.4596	23.3892	23.4226	0.855058	0.876505	0.867756	0	0
0.009	23.3931	23.3481	23.3604	0.852607	0.854789	0.852683	0	0
0.011	23.372	23.4005	23.3721	0.865435	0.868335	0.867116	0	0
0.011	23.3114	23.3333	23.3208	0.879051	0.911083	0.898121	0	0
0.011	23.4778	23.4873	23.4837	0.91401	0.933336	0.925456	0	0
0.01	23.4137	23.451	23.4486	0.919371	0.902526	0.907641	0	0
0.002	22.5141	13.0537	17.7483	0.191963	0.210981	0.183523	0	0
0.011	23.4053	23.4053	23.4053	0.881717	0.891731	0.887749	0	0
0.01	23.4404	23.3894	23.3894	0.917997	0.91961	0.918948	0	0
0.01	23.3832	23.4099	23.3862	0.886818	0.904108	0.897203	0	0
0	22.1851	10.1514	21.7582	0.408197	0.357128	0.377375	0	0
0.001	22.1811	14.4854	19.0281	0.217104	0.210203	0.212934	0	0
0.002	14.5151	23.15	19.4058	0.188207	0.25146	0.223237	0	0
0.011	23.3739	23.3695	23.3495	0.847312	0.875414	0.863573	0	0
0	14.922	10.8207	9.96427	0.373453	0.36147	0.366232	0	0
0	18.9512	7.53529	15.4889	0.439774	0.388379	0.408609	0	0
0	22.3621	22.6158	19.4053	0.241829	0.373917	0.321247	0	0
0.008	23.3162	23.268	23.2921	0.841811	0.807433	0.820974	0	0
0.004	22.052	22.3442	22.0778	0.169123	0.189117	0.180092	0	0
0.008	23.2688	23.3752	23.3228	0.804188	0.808496	0.804815	0	0
0.011	23.4493	23.4746	23.4485	0.915152	0.901894	0.90691	0	0
0.01	23.4298	23.4082	23.4082	0.908809	0.911222	0.909866	0	0
0.01	23.3422	23.3376	23.3422	0.838072	0.877216	0.861437	0	0
