d = 1.5, p_random = 0.05
0.07	23.0717	23.0347	23.1292	0.863317	0.809516	0.831159	0	0
0.06	22.8913	22.9497	22.9497	0.669099	0.70112	0.688784	0	0
0.03	22.8032	22.6921	22.7457	0.757914	0.731384	0.741766	0	0
0	22.2185	22.2426	22.479	0.269563	0.14814	0.191331	0	0
0.02	22.5783	22.6852	22.6111	0.740986	0.64424	0.681927	0	0

32	23.1132	23.1698	23.1299	0.651185	0.613985	0.628958	0	0
34	23.1453	23.316	23.2363	0.584192	0.541192	0.558097	0	0
24	23.1048	23.141	23.1229	0.798634	0.703318	0.741165	0	0
5	23.3378	23.2881	23.3248	0.854124	0.867563	0.862184	0	0
15	23.2291	23.2888	23.2437	0.787641	0.836542	0.816823	0	0
28	23.2346	23.074	23.1539	0.78708	0.788354	0.787294	0	0
29	23.2477	23.197	23.2224	0.817323	0.78984	0.800771	0	0
30	23.2741	23.2553	23.2713	0.793787	0.741796	0.762466	0	0
40	23.0518	23.1223	23.1036	0.70262	0.71523	0.70907	0	0
22	23.1167	23.2335	23.1791	0.828756	0.802596	0.812862	0	0
4	23.2665	23.2385	23.2453	0.882857	0.883279	0.883015	0	0
21	23.2115	23.249	23.2197	0.739441	0.825984	0.790656	0	0
13	23.0891	23.1301	23.1301	0.823565	0.768589	0.790536	0	0
3	23.3242	23.3567	23.3284	0.907094	0.87163	0.885627	0	0
18	23.2404	23.2565	23.2404	0.786241	0.851565	0.825301	0	0
14	23.205	23.2606	23.2349	0.830899	0.809922	0.818217	0	0
11	23.2128	23.2299	23.2128	0.818656	0.837063	0.82964	0	0
19	23.2037	23.1076	23.1627	0.775852	0.790159	0.784398	0	0
12	23.3115	23.2796	23.2796	0.810143	0.805947	0.807363	0	0
35	23.0287	23.0648	23.0648	0.685271	0.634445	0.654762	0	0
9	23.2892	23.3334	23.2892	0.848547	0.891405	0.874082	0	0
10	23.2369	23.267	23.2752	0.850274	0.807529	0.823336	0	0
8	23.1694	23.1209	23.1663	0.731937	0.780758	0.761506	0	0
37	23.343	23.159	23.2338	0.67426	0.741853	0.715038	0	0
27	23.3509	23.2927	23.3114	0.836282	0.833768	0.833795	0	0
26	23.2989	23.1966	23.2307	0.72158	0.711481	0.715304	0	0
7	23.3358	23.2674	23.3086	0.876721	0.8652	0.869764	0	0
6	23.3	23.312	23.3318	0.872162	0.863468	0.866928	0	0
36	23.2737	23.3458	23.3203	0.68698	0.715587	0.702898	0	0
39	22.9628	22.8529	22.9177	0.456197	0.468354	0.463915	0	0
33	23.3301	22.8968	23.063	0.586626	0.661675	0.627972	0	0
2	23.2003	23.213	23.2014	0.875816	0.874266	0.87483	0	0
31	23.0583	23.2886	23.208	0.763634	0.758086	0.760547	0	0
23	23.0927	23.4233	23.2673	0.568679	0.58749	0.579508	0	0
20	23.1592	23.1835	23.1592	0.786055	0.779936	0.782153	0	0
38	23.2467	23.2899	23.2373	0.794335	0.791056	0.791868	0	0
17	23.2677	23.3328	23.2972	0.728836	0.744711	0.738363	0	0
1	23.2181	23.2559	23.221	0.823969	0.858297	0.844426	0	0
16	23.2122	23.1661	23.1949	0.781951	0.809639	0.798654	0	0
25	23.2517	23.208	23.2699	0.745303	0.767789	0.759064	0	0
